,door_in,door_out,window_in,window_out,cvrmse
441,0.000277778,0.003240741,0.003240741,0.000277778,20.77169107
442,0.001018519,0.003240741,0.003240741,0.000277778,21.78786725
443,0.001759259,0.003240741,0.003240741,0.000277778,23.75435872
444,0.0025,0.003240741,0.003240741,0.000277778,26.46012747
445,0.003240741,0.003240741,0.003240741,0.000277778,29.7038301
446,0.003981481,0.003240741,0.003240741,0.000277778,33.32877269
447,0.004722222,0.003240741,0.003240741,0.000277778,37.22374301
448,0.005462963,0.003240741,0.003240741,0.000277778,41.31243624
449,0.006203704,0.003240741,0.003240741,0.000277778,45.54270657
450,0.006944444,0.003240741,0.003240741,0.000277778,49.87854493
451,0.000277778,0.003981481,0.003240741,0.000277778,23.20482313
452,0.001018519,0.003981481,0.003240741,0.000277778,21.48262697
453,0.001759259,0.003981481,0.003240741,0.000277778,20.53881028
454,0.0025,0.003981481,0.003240741,0.000277778,20.48126498
455,0.003240741,0.003981481,0.003240741,0.000277778,21.31716968
456,0.003981481,0.003981481,0.003240741,0.000277778,22.94910135
457,0.004722222,0.003981481,0.003240741,0.000277778,25.22302128
458,0.005462963,0.003981481,0.003240741,0.000277778,27.98285857
459,0.006203704,0.003981481,0.003240741,0.000277778,31.09951713
460,0.006944444,0.003981481,0.003240741,0.000277778,34.47636261
461,0.000277778,0.004722222,0.003240741,0.000277778,29.70134634
462,0.001018519,0.004722222,0.003240741,0.000277778,26.96020719
463,0.001759259,0.004722222,0.003240741,0.000277778,24.53723294
464,0.0025,0.004722222,0.003240741,0.000277778,22.53528478
465,0.003240741,0.004722222,0.003240741,0.000277778,21.07468984
466,0.003981481,0.004722222,0.003240741,0.000277778,20.27279641
467,0.004722222,0.004722222,0.003240741,0.000277778,20.20817232
468,0.005462963,0.004722222,0.003240741,0.000277778,20.88766176
469,0.006203704,0.004722222,0.003240741,0.000277778,22.24317492
470,0.006944444,0.004722222,0.003240741,0.000277778,24.16119778
471,0.000277778,0.005462963,0.003240741,0.000277778,36.62425552
472,0.001018519,0.005462963,0.003240741,0.000277778,33.69073552
473,0.001759259,0.005462963,0.003240741,0.000277778,30.88968233
474,0.0025,0.005462963,0.003240741,0.000277778,28.26051196
475,0.003240741,0.005462963,0.003240741,0.000277778,25.85571205
476,0.003981481,0.005462963,0.003240741,0.000277778,23.74355496
477,0.004722222,0.005462963,0.003240741,0.000277778,22.00845759
478,0.005462963,0.005462963,0.003240741,0.000277778,20.7452466
479,0.006203704,0.005462963,0.003240741,0.000277778,20.0433419
480,0.006944444,0.005462963,0.003240741,0.000277778,19.96204147
481,0.000277778,0.006203704,0.003240741,0.000277778,42.9883794
482,0.001018519,0.006203704,0.003240741,0.000277778,40.11209182
483,0.001759259,0.006203704,0.003240741,0.000277778,37.30049444
484,0.0025,0.006203704,0.003240741,0.000277778,34.56937503
485,0.003240741,0.006203704,0.003240741,0.000277778,31.93938513
486,0.003981481,0.006203704,0.003240741,0.000277778,29.4376423
487,0.004722222,0.006203704,0.003240741,0.000277778,27.09968772
488,0.005462963,0.006203704,0.003240741,0.000277778,24.9715677
489,0.006203704,0.006203704,0.003240741,0.000277778,23.11132063
490,0.006944444,0.006203704,0.003240741,0.000277778,21.58830512
491,0.000277778,0.006944444,0.003240741,0.000277778,48.62453958
492,0.001018519,0.006944444,0.003240741,0.000277778,45.87831037
493,0.001759259,0.006944444,0.003240741,0.000277778,43.1682642
494,0.0025,0.006944444,0.003240741,0.000277778,40.50166495
495,0.003240741,0.006944444,0.003240741,0.000277778,37.88768734
496,0.003981481,0.006944444,0.003240741,0.000277778,35.33801067
497,0.004722222,0.006944444,0.003240741,0.000277778,32.86760263
498,0.005462963,0.006944444,0.003240741,0.000277778,30.49573357
499,0.006203704,0.006944444,0.003240741,0.000277778,28.24723681
500,0.006944444,0.006944444,0.003240741,0.000277778,26.15395127
501,0.000277778,0.000277778,0.003981481,0.000277778,107.157518
502,0.001018519,0.000277778,0.003981481,0.000277778,115.1837385
503,0.001759259,0.000277778,0.003981481,0.000277778,123.2325722
504,0.0025,0.000277778,0.003981481,0.000277778,131.2998605
505,0.003240741,0.000277778,0.003981481,0.000277778,139.3823991
506,0.003981481,0.000277778,0.003981481,0.000277778,147.4776806
507,0.004722222,0.000277778,0.003981481,0.000277778,155.5837159
508,0.005462963,0.000277778,0.003981481,0.000277778,163.6989076
509,0.006203704,0.000277778,0.003981481,0.000277778,171.8219581
510,0.006944444,0.000277778,0.003981481,0.000277778,179.9518034
511,0.000277778,0.001018519,0.003981481,0.000277778,73.56942249
512,0.001018519,0.001018519,0.003981481,0.000277778,80.32179213
513,0.001759259,0.001018519,0.003981481,0.000277778,87.12232906
514,0.0025,0.001018519,0.003981481,0.000277778,93.96057531
515,0.003240741,0.001018519,0.003981481,0.000277778,100.8288588
516,0.003981481,0.001018519,0.003981481,0.000277778,107.7214342
517,0.004722222,0.001018519,0.003981481,0.000277778,114.6339198
518,0.005462963,0.001018519,0.003981481,0.000277778,121.5629191
519,0.006203704,0.001018519,0.003981481,0.000277778,128.505761
520,0.006944444,0.001018519,0.003981481,0.000277778,135.460317
521,0.000277778,0.001759259,0.003981481,0.000277778,48.58659946
522,0.001018519,0.001759259,0.003981481,0.000277778,54.13756855
523,0.001759259,0.001759259,0.003981481,0.000277778,59.80488973
524,0.0025,0.001759259,0.003981481,0.000277778,65.5583951
525,0.003240741,0.001759259,0.003981481,0.000277778,71.37724655
526,0.003981481,0.001759259,0.003981481,0.000277778,77.24667829
527,0.004722222,0.001759259,0.003981481,0.000277778,83.15598062
528,0.005462963,0.001759259,0.003981481,0.000277778,89.09722075
529,0.006203704,0.001759259,0.003981481,0.000277778,95.0644108
530,0.006944444,0.001759259,0.003981481,0.000277778,101.0529539
531,0.000277778,0.0025,0.003981481,0.000277778,31.1093729
532,0.001018519,0.0025,0.003981481,0.000277778,35.19216148
533,0.001759259,0.0025,0.003981481,0.000277778,39.59465253
534,0.0025,0.0025,0.003981481,0.000277778,44.22146448
535,0.003240741,0.0025,0.003981481,0.000277778,49.00910594
536,0.003981481,0.0025,0.003981481,0.000277778,53.91474882
537,0.004722222,0.0025,0.003981481,0.000277778,58.90892079
538,0.005462963,0.0025,0.003981481,0.000277778,63.97089096
539,0.006203704,0.0025,0.003981481,0.000277778,69.08575803
540,0.006944444,0.0025,0.003981481,0.000277778,74.24258999
541,0.000277778,0.003240741,0.003981481,0.000277778,22.08961326
542,0.001018519,0.003240741,0.003981481,0.000277778,23.76606507
543,0.001759259,0.003240741,0.003981481,0.000277778,26.22996517
544,0.0025,0.003240741,0.003981481,0.000277778,29.28321509
545,0.003240741,0.003240741,0.003981481,0.000277778,32.76145126
546,0.003981481,0.003240741,0.003981481,0.000277778,36.54352309
547,0.004722222,0.003240741,0.003981481,0.000277778,40.54449236
548,0.005462963,0.003240741,0.003981481,0.000277778,44.70562638
549,0.006203704,0.003240741,0.003981481,0.000277778,48.9861265
550,0.006944444,0.003240741,0.003981481,0.000277778,53.35727258
551,0.000277778,0.003981481,0.003981481,0.000277778,22.51640004
552,0.001018519,0.003981481,0.003981481,0.000277778,21.38242828
553,0.001759259,0.003981481,0.003981481,0.000277778,21.08858053
554,0.0025,0.003981481,0.003981481,0.000277778,21.66906179
555,0.003240741,0.003981481,0.003981481,0.000277778,23.05793292
556,0.003981481,0.003981481,0.003981481,0.000277778,25.12147135
557,0.004722222,0.003981481,0.003981481,0.000277778,27.70935575
558,0.005462963,0.003981481,0.003981481,0.000277778,30.68922434
559,0.006203704,0.003981481,0.003981481,0.000277778,33.95804184
560,0.006944444,0.003981481,0.003981481,0.000277778,37.44020222
561,0.000277778,0.004722222,0.003981481,0.000277778,28.1529157
562,0.001018519,0.004722222,0.003981481,0.000277778,25.68217682
563,0.001759259,0.004722222,0.003981481,0.000277778,23.60300789
564,0.0025,0.004722222,0.003981481,0.000277778,22.02657458
565,0.003240741,0.004722222,0.003981481,0.000277778,21.06604437
566,0.003981481,0.004722222,0.003981481,0.000277778,20.80689055
567,0.004722222,0.004722222,0.003981481,0.000277778,21.27475957
568,0.005462963,0.004722222,0.003981481,0.000277778,22.42419065
569,0.006203704,0.004722222,0.003981481,0.000277778,24.15809366
570,0.006944444,0.004722222,0.003981481,0.000277778,26.36139002
571,0.000277778,0.005462963,0.003981481,0.000277778,34.83436403
572,0.001018519,0.005462963,0.003981481,0.000277778,32.02684364
573,0.001759259,0.005462963,0.003981481,0.000277778,29.3833585
574,0.0025,0.005462963,0.003981481,0.000277778,26.95221785
575,0.003240741,0.005462963,0.003981481,0.000277778,24.79595905
576,0.003981481,0.005462963,0.003981481,0.000277778,22.99205015
577,0.004722222,0.005462963,0.003981481,0.000277778,21.62883266
578,0.005462963,0.005462963,0.003981481,0.000277778,20.7931643
579,0.006203704,0.005462963,0.003981481,0.000277778,20.54950628
580,0.006944444,0.005462963,0.003981481,0.000277778,20.91855593
581,0.000277778,0.006203704,0.003981481,0.000277778,41.17111734
582,0.001018519,0.006203704,0.003981481,0.000277778,38.36235465
583,0.001759259,0.006203704,0.003981481,0.000277778,35.63211242
584,0.0025,0.006203704,0.003981481,0.000277778,32.99988552
585,0.003240741,0.006203704,0.003981481,0.000277778,30.4910689
586,0.003981481,0.006203704,0.003981481,0.000277778,28.13869132
587,0.004722222,0.006203704,0.003981481,0.000277778,25.98527361
588,0.005462963,0.006203704,0.003981481,0.000277778,24.08424316
589,0.006203704,0.006203704,0.003981481,0.000277778,22.49966492
590,0.006944444,0.006203704,0.003981481,0.000277778,21.3022746
591,0.000277778,0.006944444,0.003981481,0.000277778,46.85495262
592,0.001018519,0.006944444,0.003981481,0.000277778,44.14944891
593,0.001759259,0.006944444,0.003981481,0.000277778,41.48695279
594,0.0025,0.006944444,0.003981481,0.000277778,38.87630156
595,0.003240741,0.006944444,0.003981481,0.000277778,36.32867398
596,0.003981481,0.006944444,0.003981481,0.000277778,33.85829944
597,0.004722222,0.006944444,0.003981481,0.000277778,31.48336842
598,0.005462963,0.006944444,0.003981481,0.000277778,29.22715675
599,0.006203704,0.006944444,0.003981481,0.000277778,27.11931147
600,0.006944444,0.006944444,0.003981481,0.000277778,25.1970946
601,0.000277778,0.000277778,0.004722222,0.000277778,112.9531518
602,0.001018519,0.000277778,0.004722222,0.000277778,120.9852724
603,0.001759259,0.000277778,0.004722222,0.000277778,129.0382543
604,0.0025,0.000277778,0.004722222,0.000277778,137.1084216
605,0.003240741,0.000277778,0.004722222,0.000277778,145.1929088
606,0.003981481,0.000277778,0.004722222,0.000277778,153.2894503
607,0.004722222,0.000277778,0.004722222,0.000277778,161.3962318
608,0.005462963,0.000277778,0.004722222,0.000277778,169.5117842
609,0.006203704,0.000277778,0.004722222,0.000277778,177.6349055
610,0.006944444,0.000277778,0.004722222,0.000277778,185.7646026
611,0.000277778,0.001018519,0.004722222,0.000277778,78.58508008
612,0.001018519,0.001018519,0.004722222,0.000277778,85.35533465
613,0.001759259,0.001018519,0.004722222,0.000277778,92.16849277
614,0.0025,0.001018519,0.004722222,0.000277778,99.01569838
615,0.003240741,0.001018519,0.004722222,0.000277778,105.8903469
616,0.003981481,0.001018519,0.004722222,0.000277778,112.7874202
617,0.004722222,0.001018519,0.004722222,0.000277778,119.7030422
618,0.005462963,0.001018519,0.004722222,0.000277778,126.634174
619,0.006203704,0.001018519,0.004722222,0.000277778,133.5784014
620,0.006944444,0.001018519,0.004722222,0.000277778,140.533783
621,0.000277778,0.001759259,0.004722222,0.000277778,52.87399559
622,0.001018519,0.001759259,0.004722222,0.000277778,58.48129127
623,0.001759259,0.001759259,0.004722222,0.000277778,64.18717373
624,0.0025,0.001759259,0.004722222,0.000277778,69.96752776
625,0.003240741,0.001759259,0.004722222,0.000277778,75.8053193
626,0.003981481,0.001759259,0.004722222,0.000277778,81.68823509
627,0.004722222,0.001759259,0.004722222,0.000277778,87.60718518
628,0.005462963,0.001759259,0.004722222,0.000277778,93.55533049
629,0.006203704,0.001759259,0.004722222,0.000277778,99.5274367
630,0.006944444,0.001759259,0.004722222,0.000277778,105.5194355
631,0.000277778,0.0025,0.004722222,0.000277778,34.49331874
632,0.001018519,0.0025,0.004722222,0.000277778,38.76574934
633,0.001759259,0.0025,0.004722222,0.000277778,43.29354153
634,0.0025,0.0025,0.004722222,0.000277778,48.00449236
635,0.003240741,0.0025,0.004722222,0.000277778,52.84964491
636,0.003981481,0.0025,0.004722222,0.000277778,57.79525742
637,0.004722222,0.0025,0.004722222,0.000277778,62.81760681
638,0.005462963,0.0025,0.004722222,0.000277778,67.89966718
639,0.006203704,0.0025,0.004722222,0.000277778,73.02897379
640,0.006944444,0.0025,0.004722222,0.000277778,78.1962298
641,0.000277778,0.003240741,0.004722222,0.000277778,23.87626774
642,0.001018519,0.003240741,0.004722222,0.000277778,26.08788649
643,0.001759259,0.003240741,0.004722222,0.000277778,28.93768946
644,0.0025,0.003240741,0.004722222,0.000277778,32.25697304
645,0.003240741,0.003240741,0.004722222,0.000277778,35.91580624
646,0.003981481,0.003240741,0.004722222,0.000277778,39.82070259
647,0.004722222,0.003240741,0.004722222,0.000277778,43.90605836
648,0.005462963,0.003240741,0.004722222,0.000277778,48.1259385
649,0.006203704,0.003240741,0.004722222,0.000277778,52.44788214
650,0.006944444,0.003240741,0.004722222,0.000277778,56.84861576
651,0.000277778,0.003981481,0.004722222,0.000277778,22.28127498
652,0.001018519,0.003981481,0.004722222,0.000277778,21.768227
653,0.001759259,0.003981481,0.004722222,0.000277778,22.10330788
654,0.0025,0.003981481,0.004722222,0.000277778,23.24987641
655,0.003240741,0.003981481,0.004722222,0.000277778,25.09695813
656,0.003981481,0.003981481,0.004722222,0.000277778,27.50377943
657,0.004722222,0.003981481,0.004722222,0.000277778,30.33741056
658,0.005462963,0.003981481,0.004722222,0.000277778,33.48968643
659,0.006203704,0.003981481,0.004722222,0.000277778,36.87898773
660,0.006944444,0.003981481,0.004722222,0.000277778,40.44577104
661,0.000277778,0.004722222,0.004722222,0.000277778,26.8392981
662,0.001018519,0.004722222,0.004722222,0.000277778,24.69089332
663,0.001759259,0.004722222,0.004722222,0.000277778,23.01027453
664,0.0025,0.004722222,0.004722222,0.000277778,21.90537575
665,0.003240741,0.004722222,0.004722222,0.000277778,21.46528525
666,0.003981481,0.004722222,0.004722222,0.000277778,21.73043226
667,0.004722222,0.004722222,0.004722222,0.000277778,22.67609166
668,0.005462963,0.004722222,0.004722222,0.000277778,24.22269207
669,0.006203704,0.004722222,0.004722222,0.000277778,26.26428602
670,0.006944444,0.004722222,0.004722222,0.000277778,28.69541533
671,0.000277778,0.005462963,0.004722222,0.000277778,33.16738347
672,0.001018519,0.005462963,0.004722222,0.000277778,30.51093822
673,0.001759259,0.005462963,0.004722222,0.000277778,28.05595521
674,0.0025,0.005462963,0.004722222,0.000277778,25.85987513
675,0.003240741,0.005462963,0.004722222,0.000277778,23.99389314
676,0.003981481,0.005462963,0.004722222,0.000277778,22.54014023
677,0.004722222,0.005462963,0.004722222,0.000277778,21.58208012
678,0.005462963,0.005462963,0.004722222,0.000277778,21.18706422
679,0.006203704,0.005462963,0.004722222,0.000277778,21.38631445
680,0.006944444,0.005462963,0.004722222,0.000277778,22.16380942
681,0.000277778,0.006203704,0.004722222,0.000277778,39.42662175
682,0.001018519,0.006203704,0.004722222,0.000277778,36.69738492
683,0.001759259,0.006203704,0.004722222,0.000277778,34.06325653
684,0.0025,0.006203704,0.004722222,0.000277778,31.54806904
685,0.003240741,0.006203704,0.004722222,0.000277778,29.18259247
686,0.003981481,0.006203704,0.004722222,0.000277778,27.00619512
687,0.004722222,0.006203704,0.004722222,0.000277778,25.06817256
688,0.005462963,0.006203704,0.004722222,0.000277778,23.42775715
689,0.006203704,0.006203704,0.004722222,0.000277778,22.15116618
690,0.006944444,0.006203704,0.004722222,0.000277778,21.30390457
691,0.000277778,0.006944444,0.004722222,0.000277778,45.13313654
692,0.001018519,0.006944444,0.004722222,0.000277778,42.47471024
693,0.001759259,0.006944444,0.004722222,0.000277778,39.86738221
694,0.0025,0.006944444,0.004722222,0.000277778,37.32186326
695,0.003240741,0.006944444,0.004722222,0.000277778,34.85169936
696,0.003981481,0.006944444,0.004722222,0.000277778,32.47409087
697,0.004722222,0.006944444,0.004722222,0.000277778,30.21089813
698,0.005462963,0.006944444,0.004722222,0.000277778,28.08979017
699,0.006203704,0.006944444,0.004722222,0.000277778,26.14537084
700,0.006944444,0.006944444,0.004722222,0.000277778,24.41988287
701,0.000277778,0.000277778,0.005462963,0.000277778,118.7519151
702,0.001018519,0.000277778,0.005462963,0.000277778,126.7891977
703,0.001759259,0.000277778,0.005462963,0.000277778,134.8458278
704,0.0025,0.000277778,0.005462963,0.000277778,142.9185333
705,0.003240741,0.000277778,0.005462963,0.000277778,151.0047362
706,0.003981481,0.000277778,0.005462963,0.000277778,159.1023785
707,0.004722222,0.000277778,0.005462963,0.000277778,167.2097981
708,0.005462963,0.000277778,0.005462963,0.000277778,175.3256389
709,0.006203704,0.000277778,0.005462963,0.000277778,183.448783
710,0.006944444,0.000277778,0.005462963,0.000277778,191.5783015
711,0.000277778,0.001018519,0.005462963,0.000277778,83.60955387
712,0.001018519,0.001018519,0.005462963,0.000277778,90.3950431
713,0.001759259,0.001018519,0.005462963,0.000277778,97.21908093
714,0.0025,0.001018519,0.005462963,0.000277778,104.0740849
715,0.003240741,0.001018519,0.005462963,0.000277778,110.9543156
716,0.003981481,0.001018519,0.005462963,0.000277778,117.8553551
717,0.004722222,0.001018519,0.005462963,0.000277778,124.7737506
718,0.005462963,0.001018519,0.005462963,0.000277778,131.7067673
719,0.006203704,0.001018519,0.005462963,0.000277778,138.6522117
720,0.006944444,0.001018519,0.005462963,0.000277778,145.6083055
721,0.000277778,0.001759259,0.005462963,0.000277778,57.19195265
722,0.001018519,0.001759259,0.005462963,0.000277778,62.84508575
723,0.001759259,0.001759259,0.005462963,0.000277778,68.58294236
724,0.0025,0.001759259,0.005462963,0.000277778,74.38591929
725,0.003240741,0.001759259,0.005462963,0.000277778,80.23988919
726,0.003981481,0.001759259,0.005462963,0.000277778,86.13445578
727,0.004722222,0.001759259,0.005462963,0.000277778,92.06182136
728,0.005462963,0.001759259,0.005462963,0.000277778,98.01603571
729,0.006203704,0.001759259,0.005462963,0.000277778,103.9924872
730,0.006944444,0.001759259,0.005462963,0.000277778,109.9875508
731,0.000277778,0.0025,0.005462963,0.000277778,37.99535931
732,0.001018519,0.0025,0.005462963,0.000277778,42.41392166
733,0.001759259,0.0025,0.005462963,0.000277778,47.04027321
734,0.0025,0.0025,0.005462963,0.000277778,51.81878992
735,0.003240741,0.0025,0.005462963,0.000277778,56.71102015
736,0.003981481,0.0025,0.005462963,0.000277778,61.68991617
737,0.004722222,0.0025,0.005462963,0.000277778,66.73608348
738,0.005462963,0.0025,0.005462963,0.000277778,71.83534682
739,0.006203704,0.0025,0.005462963,0.000277778,76.97715505
740,0.006944444,0.0025,0.005462963,0.000277778,82.15352018
741,0.000277778,0.003240741,0.005462963,0.000277778,26.03533353
742,0.001018519,0.003240741,0.005462963,0.000277778,28.66996823
743,0.001759259,0.003240741,0.005462963,0.000277778,31.81832732
744,0.0025,0.003240741,0.005462963,0.000277778,35.34339001
745,0.003240741,0.003240741,0.005462963,0.000277778,39.14351633
746,0.003981481,0.003240741,0.005462963,0.000277778,43.14608804
747,0.004722222,0.003240741,0.005462963,0.000277778,47.29973937
748,0.005462963,0.003240741,0.005462963,0.000277778,51.56797616
749,0.006203704,0.003240741,0.005462963,0.000277778,55.92456862
750,0.006944444,0.003240741,0.005462963,0.000277778,60.35038504
751,0.000277778,0.003981481,0.005462963,0.000277778,22.51365473
752,0.001018519,0.003981481,0.005462963,0.000277778,22.61516447
753,0.001759259,0.003981481,0.005462963,0.000277778,23.52289735
754,0.0025,0.003981481,0.005462963,0.000277778,25.14970689
755,0.003240741,0.003981481,0.005462963,0.000277778,27.36766038
756,0.003981481,0.003981481,0.005462963,0.000277778,30.04613009
757,0.004722222,0.003981481,0.005462963,0.000277778,33.07341913
758,0.005462963,0.003981481,0.005462963,0.000277778,36.36251083
759,0.006203704,0.003981481,0.005462963,0.000277778,39.84863054
760,0.006944444,0.003981481,0.005462963,0.000277778,43.48441719
761,0.000277778,0.004722222,0.005462963,0.000277778,25.79639035
762,0.001018519,0.004722222,0.005462963,0.000277778,24.02188151
763,0.001759259,0.004722222,0.005462963,0.000277778,22.78569856
764,0.0025,0.004722222,0.005462963,0.000277778,22.17804225
765,0.003240741,0.004722222,0.005462963,0.000277778,22.25046715
766,0.003981481,0.004722222,0.005462963,0.000277778,22.99654866
767,0.004722222,0.004722222,0.005462963,0.000277778,24.35445428
768,0.005462963,0.004722222,0.005462963,0.000277778,26.2293322
769,0.006203704,0.004722222,0.005462963,0.000277778,28.51940608
770,0.006944444,0.004722222,0.005462963,0.000277778,31.13318825
771,0.000277778,0.005462963,0.005462963,0.000277778,31.64274512
772,0.001018519,0.005462963,0.005462963,0.000277778,29.16610314
773,0.001759259,0.005462963,0.005462963,0.000277778,26.93393905
774,0.0025,0.005462963,0.005462963,0.000277778,25.01179362
775,0.003240741,0.005462963,0.005462963,0.000277778,23.4759412
776,0.003981481,0.005462963,0.005462963,0.000277778,22.40596031
777,0.004722222,0.005462963,0.005462963,0.000277778,21.87033485
778,0.005462963,0.005462963,0.005462963,0.000277778,21.90829257
779,0.006203704,0.005462963,0.005462963,0.000277778,22.51693289
780,0.006944444,0.005462963,0.005462963,0.000277778,23.65224086
781,0.000277778,0.006203704,0.005462963,0.000277778,37.76497801
782,0.001018519,0.006203704,0.005462963,0.000277778,35.12923748
783,0.001759259,0.006203704,0.005462963,0.000277778,32.60829522
784,0.0025,0.006203704,0.005462963,0.000277778,30.23088382
785,0.003240741,0.006203704,0.005462963,0.000277778,28.03354392
786,0.003981481,0.006203704,0.005462963,0.000277778,26.06186221
787,0.004722222,0.006203704,0.005462963,0.000277778,24.37067024
788,0.005462963,0.006203704,0.005462963,0.000277778,23.02186574
789,0.006203704,0.006203704,0.005462963,0.000277778,22.07828946
790,0.006944444,0.006203704,0.005462963,0.000277778,21.59312986
791,0.000277778,0.006944444,0.005462963,0.000277778,43.46476892
792,0.001018519,0.006944444,0.005462963,0.000277778,40.86074981
793,0.001759259,0.006944444,0.005462963,0.000277778,38.3173821
794,0.0025,0.006944444,0.005462963,0.000277778,35.84757768
795,0.003240741,0.006944444,0.005462963,0.000277778,33.46762672
796,0.003981481,0.006944444,0.005462963,0.000277778,31.19809945
797,0.004722222,0.006944444,0.005462963,0.000277778,29.06487466
798,0.005462963,0.006944444,0.005462963,0.000277778,27.10015916
799,0.006203704,0.006944444,0.005462963,0.000277778,25.34317408
800,0.006944444,0.006944444,0.005462963,0.000277778,23.83989256
801,0.000277778,0.000277778,0.006203704,0.000277778,124.5533707
802,0.001018519,0.000277778,0.006203704,0.000277778,132.5952003
803,0.001759259,0.000277778,0.006203704,0.000277778,140.6550584
804,0.0025,0.000277778,0.006203704,0.000277778,148.7300139
805,0.003240741,0.000277778,0.006203704,0.000277778,156.8177347
806,0.003981481,0.000277778,0.006203704,0.000277778,164.9163427
807,0.004722222,0.000277778,0.006203704,0.000277778,173.0243091
808,0.005462963,0.000277778,0.006203704,0.000277778,181.1403772
809,0.006203704,0.000277778,0.006203704,0.000277778,189.2635049
810,0.006944444,0.000277778,0.006203704,0.000277778,197.3928205
811,0.000277778,0.001018519,0.006203704,0.000277778,88.64134468
812,0.001018519,0.001018519,0.006203704,0.000277778,95.4399407
813,0.001759259,0.001018519,0.006203704,0.000277778,102.2734381
814,0.0025,0.001018519,0.006203704,0.000277778,109.135281
815,0.003240741,0.001018519,0.006203704,0.000277778,116.0204402
816,0.003981481,0.001018519,0.006203704,0.000277778,122.9249978
817,0.004722222,0.001018519,0.006203704,0.000277778,129.8458594
818,0.005462963,0.001018519,0.006203704,0.000277778,136.78055
819,0.006203704,0.001018519,0.006203704,0.000277778,143.7270681
820,0.006944444,0.001018519,0.006203704,0.000277778,150.6837778
821,0.000277778,0.001759259,0.006203704,0.000277778,61.53403742
822,0.001018519,0.001759259,0.006203704,0.000277778,67.22504335
823,0.001759259,0.001759259,0.006203704,0.000277778,72.98975935
824,0.0025,0.001759259,0.006203704,0.000277778,78.81201248
825,0.003240741,0.001759259,0.006203704,0.000277778,84.67993551
826,0.003981481,0.001759259,0.006203704,0.000277778,90.5846536
827,0.004722222,0.001759259,0.006203704,0.000277778,96.51941403
828,0.005462963,0.001759259,0.006203704,0.000277778,102.4789975
829,0.006203704,0.001759259,0.006203704,0.000277778,108.4593121
830,0.006944444,0.001759259,0.006203704,0.000277778,114.4571085
831,0.000277778,0.0025,0.006203704,0.000277778,41.5856701
832,0.001018519,0.0025,0.006203704,0.000277778,46.11898216
833,0.001759259,0.0025,0.006203704,0.000277778,50.82426788
834,0.0025,0.0025,0.006203704,0.000277778,55.6579287
835,0.003240741,0.0025,0.006203704,0.000277778,60.58924807
836,0.003981481,0.0025,0.006203704,0.000277778,65.59620468
837,0.004722222,0.0025,0.006203704,0.000277778,70.66272205
838,0.005462963,0.0025,0.006203704,0.000277778,75.77685424
839,0.006203704,0.0025,0.006203704,0.000277778,80.92957508
840,0.006944444,0.0025,0.006203704,0.000277778,86.11395786
841,0.000277778,0.003240741,0.006203704,0.000277778,28.48224546
842,0.001018519,0.003240741,0.006203704,0.000277778,31.44826892
843,0.001759259,0.003240741,0.006203704,0.000277778,34.82900111
844,0.0025,0.003240741,0.006203704,0.000277778,38.51539184
845,0.003240741,0.003240741,0.006203704,0.000277778,42.4278433
846,0.003981481,0.003240741,0.006203704,0.000277778,46.50934051
847,0.004722222,0.003240741,0.006203704,0.000277778,50.71908923
848,0.005462963,0.003240741,0.006203704,0.000277778,55.02766266
849,0.006203704,0.003240741,0.006203704,0.000277778,59.4135649
850,0.006944444,0.003240741,0.006203704,0.000277778,63.86086531
851,0.000277778,0.003981481,0.006203704,0.000277778,23.19949511
852,0.001018519,0.003981481,0.006203704,0.000277778,23.87421437
853,0.001759259,0.003981481,0.006203704,0.000277778,25.27923398
854,0.0025,0.003981481,0.006203704,0.000277778,27.30203748
855,0.003240741,0.003981481,0.006203704,0.000277778,29.817157
856,0.003981481,0.003981481,0.006203704,0.000277778,32.71122856
857,0.004722222,0.003981481,0.006203704,0.000277778,35.89270283
858,0.005462963,0.003981481,0.006203704,0.000277778,39.29182842
859,0.006203704,0.003981481,0.006203704,0.000277778,42.85684852
860,0.006944444,0.003981481,0.006203704,0.000277778,46.54966349
861,0.000277778,0.004722222,0.006203704,0.000277778,25.05801587
862,0.001018519,0.004722222,0.006203704,0.000277778,23.7024459
863,0.001759259,0.004722222,0.006203704,0.000277778,22.94009494
864,0.0025,0.004722222,0.006203704,0.000277778,22.83046652
865,0.003240741,0.004722222,0.006203704,0.000277778,23.38274317
866,0.003981481,0.004722222,0.006203704,0.000277778,24.552299
867,0.004722222,0.004722222,0.006203704,0.000277778,26.25677675
868,0.005462963,0.004722222,0.006203704,0.000277778,28.40002634
869,0.006203704,0.004722222,0.006203704,0.000277778,30.89085461
870,0.006944444,0.004722222,0.006203704,0.000277778,33.65216979
871,0.000277778,0.005462963,0.006203704,0.000277778,30.2819566
872,0.001018519,0.005462963,0.006203704,0.000277778,28.01698373
873,0.001759259,0.005462963,0.006203704,0.000277778,26.04386888
874,0.0025,0.005462963,0.006203704,0.000277778,24.43342142
875,0.003240741,0.005462963,0.006203704,0.000277778,23.26108996
876,0.003981481,0.005462963,0.006203704,0.000277778,22.59517153
877,0.004722222,0.005462963,0.006203704,0.000277778,22.48071383
878,0.005462963,0.005462963,0.006203704,0.000277778,22.92597783
879,0.006203704,0.005462963,0.006203704,0.000277778,23.89970025
